id,property_type_2020,price_2020,number_of_reviews_ltm_2020,reviews_per_month_2020,room_type_2022,price_2022,latitude,longitude,minimum_nights,reviews_per_month_2022
34198643.0,Private room in apartment,$150.00,0.0,,Private room,150,51.49868,-0.13287,3,
34200353.0,Entire apartment,$250.00,0.0,0.38,Entire home/apt,250,51.54236,-0.17637,2,0.17
34201511.0,Private room in house,$59.00,0.0,,Private room,59,51.41693,-0.15247,1,
34203528.0,Hut,$56.00,7.0,1.61,Entire home/apt,51,51.52027,-0.25861,2,1.27
34203796.0,Entire apartment,$50.00,23.0,1.74,Entire home/apt,53,51.46428,-0.0812,1,1.32
34204542.0,Private room in apartment,$23.00,0.0,0.83,Private room,23,51.49363,0.07801,1,0.37
34206452.0,Entire apartment,$35.00,1.0,0.36,Entire home/apt,35,51.34734,-0.04115,3,0.15
34206473.0,Entire house,$89.00,0.0,0.32,Entire home/apt,125,51.57526,0.01213,4,0.14
34207585.0,Entire apartment,$66.00,4.0,0.94,Entire home/apt,66,51.46335,-0.16288,1,0.42
34209856.0,Shared room in house,$850.00,0.0,,Shared room,850,51.45575,-0.16864,1,
34210548.0,Private room in house,$60.00,0.0,,Private room,60,51.56823,-0.02985,1,
34215538.0,Entire apartment,$179.00,0.0,0.14,Entire home/apt,179,51.52309,-0.1942,2,0.06
34215827.0,Private room in house,$80.00,0.0,0.06,Private room,80,51.48591,-0.10377,7,0.03
34216625.0,Private room in apartment,$22.00,16.0,1.55,Private room,23,51.40591,-0.16443,2,1.04
34218671.0,Entire apartment,$130.00,1.0,0.13,Entire home/apt,130,51.52485,-0.19643,7,0.09
34220556.0,Private room in apartment,$150.00,0.0,0.07,Private room,150,51.5176,0.02139,90,0.03
34221093.0,Private room in apartment,$29.00,1.0,0.28,Private room,29,51.52932,-0.08678,3,0.12
34221765.0,Entire apartment,$55.00,17.0,1.32,Entire home/apt,55,51.4898,-0.20738,21,0.56
34222121.0,Entire house,$70.00,0.0,0.06,Entire home/apt,70,51.44552,-0.18788,1,0.03
34222683.0,Private room in house,$50.00,0.0,,Private room,50,51.52753,-0.07266,1,
34223970.0,Private room in bed and breakfast,$85.00,1.0,0.15,Private room,85,51.52617,-0.19426,2,0.06
34224864.0,Entire apartment,$150.00,2.0,0.54,Entire home/apt,150,51.50139,-0.0696,3,0.23
34225225.0,Entire apartment,$75.00,6.0,0.64,Entire home/apt,75,51.46472,-0.08344,2,0.27
34225464.0,Entire townhouse,$70.00,1.0,0.44,Entire home/apt,70,51.45387,-0.13906,5,0.2
34225799.0,Entire house,$790.00,4.0,0.8,Entire home/apt,799,51.5472,-0.17893,4,0.45
34226487.0,Entire apartment,$84.00,10.0,0.93,Entire home/apt,84,51.55523,-0.08455,2,0.54
34227257.0,Private room in apartment,$399.00,21.0,2.39,Private room,250,51.49363,-0.12906,1,1.07
34228273.0,Private room in house,$35.00,1.0,0.15,Private room,38,51.36769,-0.11989,3,0.06
34229954.0,Entire house,$150.00,0.0,0.08,Entire home/apt,200,51.580723,-0.12068,3,0.03
34230521.0,Entire house,$106.00,5.0,0.5,Entire home/apt,70,51.45687,-0.18784,1,0.21
34236654.0,Entire house,$85.00,0.0,0.21,Entire home/apt,85,51.48227,-0.11363,2,0.09
34238492.0,Entire apartment,$120.00,0.0,0.13,Entire home/apt,200,51.5908,-0.23537,10,0.06
34239465.0,Private room in apartment,$62.00,18.0,1.46,Private room,61,51.5278,-0.16695,2,0.65
34240514.0,Private room in apartment,$399.00,29.0,2.68,Private room,250,51.4934,-0.12878,11,1.21
34241298.0,Private room in loft,$75.00,55.0,5.89,Private room,74,51.52562,-0.10438,1,2.65
34241654.0,Entire apartment,$995.00,0.0,0.14,Entire home/apt,995,51.407,-0.06367,28,0.06
34243096.0,Private room in apartment,$45.00,0.0,,Private room,45,51.59121,-0.10577,4,
34243291.0,Private room in apartment,$32.00,22.0,2.84,Private room,50,51.49382,0.07108,3,1.55
34243319.0,Private room in apartment,$20.00,0.0,0.13,Private room,20,51.47243,-0.04529,1,0.06
34244102.0,Private room in apartment,$38.00,0.0,,Private room,38,51.45176,-0.1866,14,
34245267.0,Private room in house,$35.00,4.0,0.5,Private room,35,51.58892,-0.1045,2,0.21
34246817.0,Private room in apartment,$50.00,0.0,0.07,Private room,50,51.53054,-0.02151,1,0.03
34247295.0,Private room in apartment,"$1,214.00",1.0,0.12,Private room,1214,51.41938,-0.06116,2,0.04
34247302.0,Private room in house,$30.00,6.0,0.7,Private room,30,51.38675,-0.09755,2,0.31
34248803.0,Entire apartment,$115.00,4.0,0.58,Entire home/apt,101,51.48146,-0.19678,3,0.5
34249945.0,Entire townhouse,$175.00,0.0,,Entire home/apt,175,51.55884,-0.11962,3,
34250617.0,Private room in house,$25.00,0.0,0.83,Private room,28,51.52173,-0.44338,2,0.38
34250846.0,Entire guesthouse,$41.00,0.0,0.33,Entire home/apt,41,51.54892,-0.34019,4,0.14
34250981.0,Entire apartment,$177.00,1.0,0.58,Entire home/apt,140,51.53971,-0.19845,2,0.47
34251172.0,Entire apartment,$80.00,1.0,0.39,Entire home/apt,80,51.52703,-0.20794,1,0.17
34251193.0,Private room in apartment,$399.00,27.0,2.92,Private room,200,51.49278,-0.13019,11,1.32
34252038.0,Private room in townhouse,$59.00,0.0,0.25,Private room,59,51.43566,-0.16939,1,0.11
34252472.0,Entire apartment,$75.00,1.0,0.15,Entire home/apt,75,51.51687,-0.0266,3,0.06
34253359.0,Entire apartment,$50.00,0.0,0.15,Entire home/apt,50,51.56328,-0.01153,3,0.06
34253409.0,Private room in apartment,$159.00,0.0,,Private room,159,51.51661,-0.01576,2,
34253864.0,Entire apartment,$96.00,3.0,0.47,Entire home/apt,96,51.51621,-0.18008,1,0.2
34254133.0,Entire apartment,$142.00,5.0,0.93,Entire home/apt,142,51.52355,-0.19633,89,0.39
34255563.0,Private room in house,$55.00,0.0,,Private room,55,51.55055,-0.00276,2,
34255872.0,Private room in apartment,$69.00,0.0,,Private room,84,51.52223,-0.15363,4,0.31
34256053.0,Entire house,$200.00,0.0,0.08,Entire home/apt,195,51.50277,-0.25751,8,0.03
34261625.0,Private room in apartment,$35.00,6.0,0.58,Private room,42,51.55745,-0.06888,1,0.32
34262794.0,Entire apartment,$80.00,2.0,0.26,Entire home/apt,85,51.46954,-0.12888,2,0.15
34263971.0,Private room in apartment,$52.00,0.0,0.06,Private room,52,51.49398,-0.23976,1,0.03
34264472.0,Private room in loft,$69.00,0.0,0.07,Private room,70,51.58367,-0.06405,3,0.03
34265344.0,Entire apartment,$86.00,2.0,0.83,Entire home/apt,100,51.51631,-0.05992,2,0.37
34266517.0,Entire house,$345.00,6.0,0.86,Entire home/apt,395,51.46325,-0.22168,3,0.38
34267694.0,Entire apartment,$84.00,1.0,0.26,Entire home/apt,84,51.55621,-0.05408,2,0.12
34268148.0,Private room in apartment,$50.00,0.0,0.63,Private room,50,51.49162,-0.03491,2,0.28
34268338.0,Entire apartment,$82.00,1.0,0.24,Entire home/apt,147,51.51016,-0.30519,1,0.42
34268864.0,Entire apartment,$119.00,1.0,0.13,Entire home/apt,105,51.50439,0.02701,2,0.06
34269115.0,Entire house,$283.00,10.0,1.03,Entire home/apt,370,51.55285,-0.10801,1,0.75
34269299.0,Entire apartment,$220.00,0.0,,Entire home/apt,275,51.50953,-0.069,7,
34269677.0,Private room in apartment,$75.00,0.0,0.06,Private room,75,51.52443,-0.20223,20,0.03
34269824.0,Entire apartment,$50.00,45.0,5.67,Entire home/apt,50,51.5103,-0.46844,1,2.85
34270111.0,Room in serviced apartment,$110.00,0.0,,Hotel room,170,51.49312,-0.16418,3,
34272248.0,Private room in apartment,$55.00,1.0,0.13,Entire home/apt,120,51.49657,-0.02244,45,0.06
34272602.0,Entire apartment,$99.00,8.0,1.0,Entire home/apt,109,51.50735,-0.27565,2,0.61
34273014.0,Private room in house,$34.00,6.0,0.68,Private room,35,51.5007,0.08917,1,0.32
34273337.0,Entire apartment,$130.00,6.0,0.55,Entire home/apt,130,51.41982,-0.22552,7,0.36
34273546.0,Private room in apartment,$75.00,0.0,0.07,Private room,100,51.48385,-0.02051,2,0.03
34274162.0,Entire apartment,$80.00,2.0,0.28,Entire home/apt,110,51.4822,-0.36114,4,0.15
34274237.0,Entire apartment,$80.00,2.0,0.21,Entire home/apt,80,51.51384,-0.06682,1,0.09
34274788.0,Private room in house,$175.00,0.0,,Entire home/apt,123,51.57016,-0.21418,3,
34274877.0,Private room in house,$26.00,0.0,,Private room,26,51.39992,-0.23905,1,
34275371.0,Private room in house,$52.00,0.0,,Private room,52,51.58401,-0.08677,1,
34276724.0,Entire house,$99.00,17.0,1.84,Entire home/apt,165,51.4757,-0.00961,2,0.76
34277028.0,Entire apartment,$100.00,18.0,1.84,Entire home/apt,112,51.54711,-0.00581,2,1.13
34277415.0,Entire house,$450.00,0.0,0.08,Entire home/apt,350,51.47617,-0.22136,2,0.03
34277755.0,Entire condominium,$75.00,7.0,0.58,Entire home/apt,75,51.58823,-0.34748,1,0.62
34280211.0,Private room in apartment,$52.00,0.0,,Private room,52,51.43882,0.00908,3,
34280327.0,Entire apartment,$90.00,0.0,0.25,Entire home/apt,90,51.54577,-0.21579,3,0.11
34281678.0,Entire apartment,$90.00,0.0,0.08,Entire home/apt,90,51.55232,-0.07421,3,0.03
34283105.0,Private room in apartment,$25.00,0.0,0.07,Private room,25,51.43319,-0.10327,4,0.03
34283349.0,Entire apartment,$80.00,10.0,1.66,Private room,99,51.51605,0.03836,2,1.02
34284750.0,Entire apartment,$69.00,8.0,1.64,Entire home/apt,75,51.52809,-0.14125,1,1.25
34293414.0,Entire house,$271.43,1.0,0.77,Entire home/apt,250,51.55937,-0.20921,3,0.35
34293700.0,Entire apartment,$102.00,5.0,0.74,Entire home/apt,125,51.46001,-0.16922,2,0.54
34294793.0,Entire apartment,$48.00,0.0,0.22,Entire home/apt,48,51.49128,-0.28285,6,0.18
34295080.0,Entire apartment,$180.00,11.0,1.18,Entire home/apt,150,51.51513,-0.12446,13,0.62
34298264.0,Private room in house,$50.00,12.0,1.42,Private room,100,51.62013,-0.06447,1,0.67
34298633.0,Private room in apartment,$36.00,12.0,1.07,Private room,25,51.53814,-0.06525,1,0.4
34298716.0,Private room in apartment,$22.00,0.0,0.38,Private room,22,51.52078,-0.05388,1,0.17
34299209.0,Private room in house,$21.00,11.0,1.26,Private room,23,51.4289,0.02981,1,0.86
34300902.0,Entire apartment,$80.00,1.0,0.43,Entire home/apt,80,51.43964,-0.03969,7,0.18
34301079.0,Entire townhouse,$328.00,1.0,0.43,Entire home/apt,328,51.53376,-0.22295,2,0.27
34302297.0,Private room in house,$35.00,8.0,0.6,Private room,45,51.40698,-0.29412,5,0.39
34303116.0,Entire apartment,$113.00,12.0,1.04,Entire home/apt,156,51.52173,-0.16695,2,0.67
34303738.0,Entire apartment,$200.00,0.0,0.06,Entire home/apt,200,51.48444,-0.17459,1,0.03
34304151.0,Entire apartment,$106.00,14.0,1.44,Entire home/apt,163,51.52906,-0.09018,7,0.77
34307207.0,Entire apartment,$200.00,20.0,1.82,Entire home/apt,285,51.51465,-0.21192,3,1.36
34307790.0,Private room in apartment,$45.00,13.0,1.69,Private room,51,51.58765,-0.00693,2,0.91
34307952.0,Private room in house,$40.00,17.0,1.97,Private room,49,51.54964,0.01357,1,1.1
34309249.0,Private room in house,$100.00,1.0,0.14,Private room,100,51.41608,-0.09304,2,0.06
34309393.0,Entire apartment,$196.43,5.0,0.69,Entire home/apt,175,51.52391,-0.06648,2,0.29
34309918.0,Private room in apartment,$30.00,1.0,0.16,Private room,30,51.54556,-0.20551,5,0.32
34310106.0,Entire apartment,$80.00,0.0,0.06,Entire home/apt,91,51.43909,-0.05001,1,0.12
34311751.0,Private room in house,$25.00,0.0,,Private room,25,51.54016,-0.02265,61,
34312430.0,Private room in loft,$30.00,18.0,1.57,Private room,29,51.53821,-0.02263,2,0.91
34312448.0,Private room in house,$22.00,11.0,1.27,Private room,27,51.39537,-0.2612,1,1.19
34312872.0,Private room in apartment,$50.00,13.0,1.34,Private room,50,51.54026,-0.02225,3,0.58
34313038.0,Private room in house,$38.00,34.0,3.44,Private room,38,51.50236,-0.04742,1,2.68
34313637.0,Private room in apartment,$40.00,0.0,,Private room,40,51.49086,-0.11213,5,
34314431.0,Entire apartment,$280.00,4.0,0.44,Entire home/apt,168,51.54924,-0.2302,2,0.18
34314438.0,Entire apartment,$85.00,0.0,0.19,Entire home/apt,95,51.55189,-0.20225,2,0.09
34323508.0,Private room in apartment,$100.00,0.0,0.06,Private room,100,51.53658,-0.1946,1,0.03
34323639.0,Entire house,$500.00,12.0,1.32,Entire home/apt,650,51.46816,-0.13425,2,1.15
34323940.0,Entire apartment,$469.00,0.0,0.14,Entire home/apt,10,51.51814,-0.15412,1,0.06
34324145.0,Private room in apartment,$26.00,0.0,0.19,Private room,26,51.54583,-0.20561,7,0.12
34325281.0,Private room in apartment,$85.00,10.0,0.9,Private room,85,51.50951,-0.12358,2,0.33
34325414.0,Private room in house,$47.00,0.0,0.19,Private room,47,51.53364,-0.10242,1,0.09
34326369.0,Entire apartment,$69.00,3.0,0.31,Entire home/apt,98,51.50926,-0.19451,4,0.28
34326605.0,Entire apartment,$202.00,0.0,,Entire home/apt,193,51.49769,-0.01986,30,
34326674.0,Entire house,$85.00,1.0,0.15,Entire home/apt,85,51.59714,-0.34037,5,0.06
34327739.0,Entire apartment,$45.00,3.0,0.35,Entire home/apt,39,51.59815,-0.06527,25,0.15
34327974.0,Entire apartment,$257.00,0.0,,Entire home/apt,251,51.49838,-0.01859,30,
34329201.0,Private room in apartment,$45.00,1.0,0.15,Private room,45,51.521,-0.19748,2,0.06
34329267.0,Entire apartment,$100.00,8.0,0.95,Entire home/apt,125,51.54163,-0.02327,1,0.96
34329588.0,Private room in apartment,$70.00,1.0,0.27,Private room,70,51.50324,-0.21569,1,0.12
34330124.0,Entire apartment,$182.00,0.0,,Entire home/apt,91,51.52326,-0.15577,7,
34330199.0,Private room in apartment,$90.00,0.0,0.07,Private room,90,51.50328,-0.21601,1,0.03
34330272.0,Entire apartment,$100.00,9.0,0.99,Entire home/apt,157,51.51315,-0.12254,2,0.85
34330624.0,Entire apartment,$180.00,0.0,0.27,Entire home/apt,180,51.53441,-0.03308,1,0.12
34335408.0,Entire apartment,$369.00,0.0,0.07,Entire home/apt,300,51.52694,-0.17961,14,0.03
34336289.0,Private room in house,$32.00,0.0,0.13,Private room,32,51.54839,-0.02777,2,0.06
34336776.0,Private room in apartment,$32.00,33.0,3.31,Private room,50,51.53083,-0.13403,1,2.65
34339262.0,Entire apartment,$135.00,0.0,0.7,Entire home/apt,135,51.5187,-0.07582,1,0.31
34339339.0,Private room in apartment,$36.57,0.0,0.06,Private room,37,51.52762,0.00602,2,0.03
34340280.0,Private room in house,$35.00,4.0,0.53,Private room,35,51.64908,-0.1676,1,0.23
34340407.0,Private room in house,$52.00,0.0,,Private room,52,51.58552,-0.08724,2,
34340621.0,Private room in apartment,$31.00,35.0,3.61,Private room,51,51.53019,-0.13227,1,3.77
34342559.0,Private room in house,$29.00,1.0,0.19,Private room,29,51.60455,-0.1228,1,0.09
34342576.0,Private room in apartment,$36.00,8.0,0.73,Private room,36,51.55399,-0.11427,2,0.32
34342789.0,Private room in apartment,$36.00,7.0,0.67,Private room,36,51.37631,-0.08827,2,0.29
34345670.0,Entire apartment,$98.00,2.0,0.31,Entire home/apt,98,51.57446,-0.24186,2,0.17
34346547.0,Entire house,$110.00,15.0,1.38,Entire home/apt,160,51.49418,-0.0761,30,0.71
34349348.0,Private room in apartment,$53.00,7.0,1.27,Private room,53,51.47793,-0.16698,1,0.58
34349917.0,Room in boutique hotel,$360.00,0.0,,Private room,283,51.52021,-0.17064,1,
34350130.0,Private room in apartment,$48.00,35.0,4.17,Private room,35,51.5233,-0.07197,1,1.87
34350530.0,Entire apartment,$130.00,8.0,0.8,Entire home/apt,130,51.45559,-0.16394,4,0.35
34351950.0,Private room in house,$66.00,4.0,0.35,Private room,66,51.45716,-0.11089,2,0.13
34352551.0,Entire apartment,$230.00,4.0,0.51,Entire home/apt,409,51.52325,-0.07821,2,0.23
34352621.0,Entire house,$350.00,0.0,,Entire home/apt,250,51.42847,-0.19596,10,0.23
34353477.0,Entire apartment,$320.00,0.0,,Entire home/apt,323,51.49788,-0.0198,30,
34354338.0,Entire apartment,$45.00,0.0,0.2,Entire home/apt,45,51.53446,0.08388,2,0.09
34354943.0,Private room in apartment,$25.00,0.0,,Private room,25,51.55034,-0.05991,5,
34354984.0,Private room in apartment,$80.00,8.0,0.98,Private room,85,51.53573,-0.13436,2,0.44
34355379.0,Entire apartment,$180.00,1.0,0.33,Entire home/apt,120,51.51464,-0.12025,3,0.14
34356587.0,Private room in house,$43.00,17.0,1.41,Private room,55,51.42946,-0.3027,2,0.66
34357889.0,Entire house,$350.00,0.0,,Entire home/apt,350,51.57873,-0.12662,7,
34359950.0,Entire apartment,$140.00,0.0,,Entire home/apt,100,51.5977,-0.22354,7,
34360266.0,Private room in house,$23.00,65.0,5.45,Private room,40,51.40604,-0.20104,1,4.71
34360434.0,Entire apartment,$130.00,2.0,1.02,Entire home/apt,130,51.50054,-0.16462,2,0.46
34360756.0,Entire house,$137.00,11.0,1.3,Entire home/apt,375,51.49817,-0.15096,4,0.93
34363180.0,Entire apartment,$80.00,0.0,0.07,Entire home/apt,80,51.53243,-0.05628,1,0.03
34363187.0,Private room in apartment,$45.00,12.0,1.51,Private room,45,51.48313,-0.19624,2,0.68
34363192.0,Entire apartment,$50.00,1.0,0.33,Entire home/apt,95,51.51743,-0.18711,5,0.18
34363596.0,Private room in apartment,$40.00,0.0,0.07,Private room,40,51.45971,-0.37038,28,0.03
34366837.0,Private room in apartment,$55.00,6.0,0.78,Private room,55,51.47398,-0.019,2,0.35
34366906.0,Entire townhouse,$79.00,0.0,0.13,Entire home/apt,79,51.44584,-0.14922,7,0.06
34367962.0,Private room in townhouse,$41.00,1.0,0.28,Private room,50,51.54541,-0.1645,7,0.12
34368786.0,Private room in apartment,$30.00,3.0,0.38,Private room,30,51.54332,-0.05649,1,0.17
34376070.0,Entire apartment,$74.00,12.0,1.39,Entire home/apt,70,51.53984,-0.07594,2,0.7
34379586.0,Private room in apartment,$90.00,7.0,0.65,Private room,90,51.51912,-0.11099,1,0.27
34379746.0,Entire house,$603.00,0.0,,Entire home/apt,10,51.55827,-0.17743,1,
34380321.0,Entire apartment,$120.00,7.0,0.75,Entire home/apt,120,51.52407,-0.16081,12,0.42
34381347.0,Private room in hut,$56.00,3.0,0.44,Private room,51,51.52212,-0.25894,2,0.37
34381896.0,Entire apartment,$70.00,8.0,0.66,Entire home/apt,70,51.49351,-0.23399,2,0.25
34382033.0,Entire house,$65.00,0.0,,Entire home/apt,65,51.5636,-0.0557,1,
34382119.0,Entire apartment,$130.00,7.0,0.84,Entire home/apt,130,51.50709,-0.27739,5,0.36
34383193.0,Entire apartment,$140.00,9.0,1.41,Entire home/apt,168,51.49608,-0.10233,1,0.97
34383886.0,Room in aparthotel,$343.00,1.0,0.12,Entire home/apt,369,51.52354,-0.11114,1,0.11
34383996.0,Entire apartment,$195.00,11.0,0.9,Entire home/apt,250,51.5148,-0.19335,1,0.47
34384344.0,Entire house,$308.00,8.0,0.63,Entire home/apt,229,51.55259,-0.17108,3,0.4
34384861.0,Entire house,$119.00,11.0,0.99,Entire home/apt,170,51.55372,-0.13987,2,0.49
34384957.0,Private room in house,$89.00,0.0,,Private room,89,51.56237,-0.22837,3,
34385146.0,Private room in house,$55.00,0.0,0.13,Private room,110,51.55955,-0.22988,1,0.09
34386459.0,Private room in apartment,$31.00,39.0,3.56,Private room,51,51.52843,-0.13337,1,3.6
34386640.0,Entire loft,$105.00,6.0,0.63,Entire home/apt,178,51.52419,-0.0743,1,1.06
34386679.0,Private room in house,$35.00,4.0,0.57,Private room,35,51.56601,-0.07007,4,0.25
34386786.0,Private room in house,$39.00,0.0,,Private room,75,51.56066,-0.22823,2,
34387650.0,Entire apartment,$97.00,0.0,0.48,Entire home/apt,145,51.51948,-0.18479,2,0.21
34387861.0,Private room in apartment,$117.00,7.0,1.51,Private room,68,51.54855,-0.12771,1,0.68
34388042.0,Room in hotel,$49.00,17.0,1.49,Private room,61,51.506283,-0.469873,1,1.37
34388314.0,Room in hotel,$49.00,5.0,0.45,Private room,61,51.506283,-0.469873,1,0.19
34388695.0,Room in hotel,$42.00,0.0,,Private room,53,51.506283,-0.469873,1,
34388714.0,Room in hotel,$63.43,12.0,1.04,Private room,77,51.506283,-0.469873,1,0.91
34388735.0,Entire apartment,$105.00,7.0,0.75,Entire home/apt,169,51.52382,-0.07333,1,0.81
34390521.0,Entire apartment,$150.00,17.0,1.74,Entire home/apt,150,51.54409,-0.12777,1,1.45
34391573.0,Entire apartment,$50.00,1.0,2.33,Entire home/apt,1000,51.59092,-0.25941,2,1.07
34392008.0,Entire serviced apartment,$109.00,2.0,0.21,Entire home/apt,130,51.46216,-0.42786,1,0.45
34392638.0,Entire serviced apartment,$171.00,7.0,0.51,Entire home/apt,130,51.46187,-0.428,1,0.26
34392760.0,Entire serviced apartment,$136.00,5.0,0.58,Entire home/apt,157,51.46184,-0.42802,1,0.47
34392781.0,Entire serviced apartment,$110.00,6.0,0.59,Entire home/apt,130,51.46028,-0.42852,1,0.31
34393050.0,Entire apartment,$188.71,4.0,1.47,Entire home/apt,299,51.51233,-0.12021,2,0.65
34403264.0,Entire apartment,$150.00,0.0,,Entire home/apt,150,51.47534,-0.13193,4,
34403608.0,Private room in house,$70.00,0.0,0.07,Private room,70,51.5028,0.09446,1,0.03
34404990.0,Entire apartment,$120.00,0.0,,Entire home/apt,120,51.5427,-0.25617,5,
34405287.0,Private room in apartment,$60.00,0.0,,Private room,60,51.49798,-0.19222,7,
34405724.0,Entire apartment,$59.00,4.0,0.65,Entire home/apt,99,51.51249,-0.17857,2,0.41
34407085.0,Private room in house,$22.00,62.0,6.03,Private room,32,51.40731,-0.20093,1,4.91
34407507.0,Private room in house,$22.00,7.0,0.65,Private room,25,51.63067,-0.04537,1,0.35
34408380.0,Entire apartment,$352.00,23.0,2.19,Entire home/apt,750,51.4932,-0.12906,11,0.94
34409680.0,Private room in house,$50.00,0.0,,Private room,50,51.44173,-0.20771,30,
34410904.0,Entire apartment,$73.00,15.0,1.27,Entire home/apt,104,51.49269,-0.09842,2,1.71
34411122.0,Private room in apartment,$37.00,31.0,3.1,Private room,51,51.51931,-0.16791,3,2.64
34411955.0,Entire apartment,$262.00,13.0,1.62,Entire home/apt,319,51.515,-0.1257,3,0.97
34414026.0,Private room in house,$41.00,3.0,0.32,Private room,35,51.46084,-0.43049,1,0.18
34416765.0,Private room in house,$45.00,25.0,2.8,Private room,45,51.53827,-0.11664,1,1.28
34417674.0,Private room in house,$38.00,1.0,0.1,Private room,45,51.46054,-0.42992,1,0.21
34417881.0,Private room in house,$34.00,2.0,0.21,Private room,43,51.46042,-0.42898,1,0.14
34418022.0,Private room in house,$45.00,13.0,1.02,Private room,50,51.46108,-0.43057,1,0.79
34418510.0,Private room in apartment,$30.00,0.0,0.07,Private room,30,51.59199,-0.25689,1,0.03
34418904.0,Entire apartment,$225.00,14.0,1.2,Entire home/apt,285,51.52837,-0.13151,1,0.89
34419384.0,Entire apartment,$60.00,25.0,2.06,Entire home/apt,60,51.48888,-0.0411,1,0.91
34419721.0,Private room in apartment,$94.00,16.0,1.76,Private room,65,51.54902,-0.12893,1,0.79
34422869.0,Private room in apartment,$120.00,10.0,1.52,Private room,69,51.54956,-0.1298,1,0.68
34426652.0,Entire house,$165.00,0.0,,Entire home/apt,165,51.55794,-0.10334,10,
34428834.0,Entire apartment,$155.00,2.0,1.24,Entire home/apt,155,51.54311,-0.13823,2,0.54
34429165.0,Private room in house,$18.00,3.0,0.26,Private room,26,51.55109,-0.06706,2,0.26
34430082.0,Entire townhouse,$150.00,0.0,0.15,Entire home/apt,150,51.527,-0.21224,3,0.06
34430582.0,Private room in apartment,$55.00,20.0,2.3,Private room,55,51.5149,-0.17694,2,0.99
34431193.0,Entire apartment,$40.00,5.0,0.61,Entire home/apt,53,51.59428,-0.02346,2,0.87
34432984.0,Entire apartment,$95.00,0.0,,Entire home/apt,95,51.50372,-0.42221,7,
34434153.0,Entire apartment,$85.00,7.0,0.58,Entire home/apt,85,51.53119,-0.09037,2,0.24
34434494.0,Entire house,$182.00,8.0,0.7,Entire home/apt,145,51.46125,-0.42805,1,1.06
34435692.0,Boat,$110.00,20.0,1.92,Entire home/apt,120,51.41133,-0.36946,1,1.68
34436662.0,Private room in house,$38.00,11.0,1.59,Private room,38,51.46004,-0.36072,1,0.69
34438814.0,Private room in house,$38.00,9.0,1.15,Private room,42,51.3968,-0.09718,3,0.73
34439552.0,Private room in apartment,$90.00,9.0,0.82,Private room,90,51.50915,0.01662,2,0.35
34439665.0,Entire apartment,$185.00,0.0,,Entire home/apt,185,51.53167,-0.11179,5,0.11
34439755.0,Private room in apartment,$70.00,0.0,,Private room,70,51.50775,0.01857,2,
34441625.0,Entire guesthouse,$120.00,6.0,1.06,Entire home/apt,120,51.46019,-0.22822,2,0.71
34442801.0,Private room in house,$40.00,0.0,0.07,Private room,40,51.49669,-0.05475,3,0.03
34443594.0,Entire apartment,$45.00,7.0,0.73,Entire home/apt,56,51.40094,-0.11967,1,0.6
34444289.0,Private room in apartment,$25.00,0.0,0.06,Private room,25,51.58906,-0.05914,14,0.03
34446490.0,Private room in house,$120.00,0.0,,Private room,120,51.66846,-0.01186,1,0.06
34446806.0,Entire apartment,$149.00,0.0,,Entire home/apt,189,51.58887,-0.23649,5,
34453718.0,Entire apartment,$44.00,0.0,0.72,Entire home/apt,43,51.54362,0.01979,2,0.32
34455713.0,Private room in house,$38.00,2.0,0.22,Private room,38,51.59311,0.19323,1,0.09
34456004.0,Private room in house,$110.00,0.0,0.36,Private room,110,51.44157,-0.20464,2,0.15
34456203.0,Private room in apartment,$38.00,1.0,0.59,Private room,38,51.48578,-0.15071,1,0.24
34457121.0,Entire apartment,$144.00,0.0,0.15,Entire home/apt,100,51.4931,-0.06622,2,0.06
34459973.0,Private room in apartment,$28.00,1.0,0.08,Private room,28,51.50477,-0.00673,1,0.03
34460327.0,Private room in apartment,$59.00,0.0,0.13,Private room,59,51.52184,-0.12494,3,0.06
34462115.0,Private room in apartment,$33.00,29.0,3.35,Private room,35,51.418503,-0.21405,1,2.29
34465905.0,Private room in house,$79.00,51.0,4.71,Private room,92,51.46761,-0.27534,1,5.16
34468756.0,Entire apartment,$64.00,6.0,0.66,Entire home/apt,79,51.51749,-0.16448,4,0.46
34468956.0,Entire house,$130.00,2.0,0.32,Entire home/apt,130,51.51214,-0.05012,4,0.14
34471160.0,Entire apartment,$140.00,3.0,0.66,Entire home/apt,140,51.52124,-0.22382,5,0.42
34473237.0,Private room in house,$22.00,8.0,0.66,Private room,22,51.31893,-0.09411,2,0.3
34474163.0,Entire apartment,$290.00,16.0,2.43,Entire home/apt,130,51.51426,-0.14326,1,2.33
34474649.0,Entire apartment,$114.00,25.0,2.98,Entire home/apt,109,51.5051,-0.46356,1,1.68
34475056.0,Private room in apartment,$55.00,0.0,0.41,Private room,55,51.52269,-0.16923,1,0.18
34475574.0,Entire apartment,$45.00,10.0,0.99,Entire home/apt,38,51.56263,-0.01012,10,0.59
34475815.0,Private room in house,$70.00,4.0,0.33,Private room,70,51.52501,-0.07339,4,0.14
34475830.0,Private room in apartment,$47.14,10.0,1.05,Private room,43,51.4545,-0.31138,1,0.92
34476241.0,Private room in apartment,$59.00,1.0,0.15,Private room,47,51.45467,-0.30908,2,0.25
